event_id,published_at,source,source_type,source_url,company,ticker,exchange,filing_type,announcement_type,title,summary,raw_text,country,project,resource_type,is_price_sensitive,production_guidance_change,capex_change,resource_update,offtake_or_mna,keyword_hit,ingested_at,project_name,name,url
00cd29b2460b,2026-06-13,Arcadium Lithium Investor Relations,company_ir,https://ir.arcadiumlithium.com/news-events/news-releases,Arcadium Lithium,ALTM,NYSE/ASX,,other,Rio Tinto | Global,"Rio Tinto | Global About Back to main menu About We’re on a mission to become the world’s most valued metals and mining business – for the people who invest in us, the people we work and partner with, and the communities around us Visit About About Our business Our strategy in action History Innovation Back to About Innovation R&D and technology Partnerships and investments Ventures Growth Suppliers Back to About Suppliers Working with us Supplier portals Back to Suppliers Supplier portals Supplier master data management Transactional platform Local suppliers Back to Suppliers Local suppliers","Rio Tinto | Global About Back to main menu About We’re on a mission to become the world’s most valued metals and mining business – for the people who invest in us, the people we work and partner with, and the communities around us Visit About About Our business Our strategy in action History Innovation Back to About Innovation R&D and technology Partnerships and investments Ventures Growth Suppliers Back to About Suppliers Working with us Supplier portals Back to Suppliers Supplier portals Supplier master data management Transactional platform Local suppliers Back to Suppliers Local suppliers Buy Local Africa Buy Local Australia Buy Local North America Buy Local South America Executive Committee Back to About Executive Committee Simon Trott Bold Baatar Georgie Bezette Peter Cunningham Mark Davies Isabelle Deschamps Matthew Holcz Katie Jackson Jerome Pecresse Board of Directors Back to About Board of Directors Dominic Barton Dean Dalla Valle Susan Lloyd-Hurwitz Jennifer Nason Joc O'Rourke Sharon Thorne Ngaire Wood Ben Wyatt Corporate governance Back to About Corporate governance Governance framework and structure Board governance Board committees Risk management and financial reporting Communicating with shareholders Our business We operate in 35 countries where our 60,000+ employees are working to find better ways to provide the materials the world needs Our purpose in action Continuous improvement and innovation are part of our DNA Innovation The need for innovation is greater than ever Products Back to main menu Products We supply the metals and minerals used to help the world grow and decarbonise Visit Products Products Iron ore Aluminium Copper Borates Lithium Scandium Diamonds Salt Ferrous metallics Titanium dioxide Iron Ore The primary raw material used to make steel, which is strong, long-lasting and cost-efficient Lithium The lightest of all metals, it is a key element needed for low-carbon technologies Copper Tough but malleable, corrosion-resistant and recyclable, and an excellent conductor of heat and transmitter of electricity Operations Back to main menu Operations Bringing to market materials critical to urbanisation and the transition to a low-carbon economy Visit Operations Operations Africa Back to Operations Africa Simandou Richards Bay Minerals QIT Madagascar Minerals Back to Africa QIT Madagascar Minerals QMM communities QMM water management CBG Sangaredi Mutamba Asia Back to Operations Asia Oyu Tolgoi Back to Asia Oyu Tolgoi Oyu Tolgoi",Australia,,lithium,False,False,False,False,False,lithium; mine,2026-06-13T12:50:23+00:00,,,https://ir.arcadiumlithium.com/news-events/news-releases
2dd27c99bbea,2025-03-17T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1977303/000110465925024323/tm258968d1_1512g.htm,Arcadium Lithium,ALTM,NYSE/ASX,15-12G,other,Arcadium Lithium SEC filing 15-12G,Arcadium Lithium filed 15-12G on 2025-03-17.,Arcadium Lithium SEC filing 15-12G lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:28+00:00,,,https://www.sec.gov/Archives/edgar/data/1977303/000110465925024323/tm258968d1_1512g.htm
786ec3d17f27,2025-03-17T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1977303/000114036125008947/ef20045596_10ka.htm,Arcadium Lithium,ALTM,NYSE/ASX,10-K/A,financial_report,Arcadium Lithium SEC filing 10-K/A,Arcadium Lithium filed 10-K/A on 2025-03-17.,Arcadium Lithium SEC filing 10-K/A lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:28+00:00,,,https://www.sec.gov/Archives/edgar/data/1977303/000114036125008947/ef20045596_10ka.htm
5f17c9e5ac5e,2025-03-07T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1977303/000110465925021581/tm257975d2_s8pos.htm,Arcadium Lithium,ALTM,NYSE/ASX,S-8 POS,other,Arcadium Lithium SEC filing S-8 POS,Arcadium Lithium filed S-8 POS on 2025-03-07.,Arcadium Lithium SEC filing S-8 POS lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:28+00:00,,,https://www.sec.gov/Archives/edgar/data/1977303/000110465925021581/tm257975d2_s8pos.htm
c4e4848dfbb1,2025-03-06T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1977303/000095010325003129/xslF345X05/dp225584_4-graves.xml,Arcadium Lithium,ALTM,NYSE/ASX,4,other,Arcadium Lithium SEC filing 4,Arcadium Lithium filed 4 on 2025-03-06.,Arcadium Lithium SEC filing 4 lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:28+00:00,,,https://www.sec.gov/Archives/edgar/data/1977303/000095010325003129/xslF345X05/dp225584_4-graves.xml
48bf3ca6aa38,2025-03-06T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1977303/000087666125000151/xslF25X02/primary_doc.xml,Arcadium Lithium,ALTM,NYSE/ASX,25-NSE,other,Arcadium Lithium SEC filing 25-NSE,Arcadium Lithium filed 25-NSE on 2025-03-06.,Arcadium Lithium SEC filing 25-NSE lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:29+00:00,,,https://www.sec.gov/Archives/edgar/data/1977303/000087666125000151/xslF25X02/primary_doc.xml
52d05cbfa2db,2025-03-06T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1977303/000095010325003078/dp225911_8k.htm,Arcadium Lithium,ALTM,NYSE/ASX,8-K,other,Arcadium Lithium SEC filing 8-K,Arcadium Lithium filed 8-K on 2025-03-06.,Arcadium Lithium SEC filing 8-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:29+00:00,,,https://www.sec.gov/Archives/edgar/data/1977303/000095010325003078/dp225911_8k.htm
550e648931dd,2025-03-03T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1977303/000095010325002835/xslF345X05/dp225722_4-stark.xml,Arcadium Lithium,ALTM,NYSE/ASX,4,other,Arcadium Lithium SEC filing 4,Arcadium Lithium filed 4 on 2025-03-03.,Arcadium Lithium SEC filing 4 lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:29+00:00,,,https://www.sec.gov/Archives/edgar/data/1977303/000095010325002835/xslF345X05/dp225722_4-stark.xml
e5f55ae15189,2025-02-28T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1977303/000095010325002677/dp225350_8k.htm,Arcadium Lithium,ALTM,NYSE/ASX,8-K,other,Arcadium Lithium SEC filing 8-K,Arcadium Lithium filed 8-K on 2025-02-28.,Arcadium Lithium SEC filing 8-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:29+00:00,,,https://www.sec.gov/Archives/edgar/data/1977303/000095010325002677/dp225350_8k.htm
a0847c0348dc,2025-02-27T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1977303/000197730325000006/lthm-20241231.htm,Arcadium Lithium,ALTM,NYSE/ASX,10-K,financial_report,Arcadium Lithium SEC filing 10-K,Arcadium Lithium filed 10-K on 2025-02-27.,Arcadium Lithium SEC filing 10-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:29+00:00,,,https://www.sec.gov/Archives/edgar/data/1977303/000197730325000006/lthm-20241231.htm
9f497a1173ed,2025-02-27T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1977303/000197730325000005/lthm-20250227.htm,Arcadium Lithium,ALTM,NYSE/ASX,8-K,other,Arcadium Lithium SEC filing 8-K,Arcadium Lithium filed 8-K on 2025-02-27.,Arcadium Lithium SEC filing 8-K lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:29+00:00,,,https://www.sec.gov/Archives/edgar/data/1977303/000197730325000005/lthm-20250227.htm
1af928616f7f,2025-02-26T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1977303/000095010325002493/xslF345X05/dp225368_4-graves.xml,Arcadium Lithium,ALTM,NYSE/ASX,4,other,Arcadium Lithium SEC filing 4,Arcadium Lithium filed 4 on 2025-02-26.,Arcadium Lithium SEC filing 4 lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:29+00:00,,,https://www.sec.gov/Archives/edgar/data/1977303/000095010325002493/xslF345X05/dp225368_4-graves.xml
d50ac5a75b65,2025-02-24T00:00:00+00:00,SEC EDGAR,sec_filing,https://www.sec.gov/Archives/edgar/data/1977303/000195917325001262/xsl144X01/primary_doc.xml,Arcadium Lithium,ALTM,NYSE/ASX,144,other,Arcadium Lithium SEC filing 144,Arcadium Lithium filed 144 on 2025-02-24.,Arcadium Lithium SEC filing 144 lithium resource investor disclosure.,United States,,lithium,False,False,False,False,False,lithium; resource,2026-06-13T12:50:29+00:00,,,https://www.sec.gov/Archives/edgar/data/1977303/000195917325001262/xsl144X01/primary_doc.xml
614de0f76356,2025-02-27T23:55:31+00:00,Exchange Disclosure Backup: Arcadium Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMijAFBVV95cUxOMHpzZkYxcDZlbExWZ0lpT0N0N1ZRTEFJRzM3Nkh4N0tyTE95MWpsejJnWmFyUUpoRExhUDVMQW9CcXVaMDNZRFh6d3RMYjVQVFVLVnoyei1MbEhaOU9Sa1VBd1ZFNF9rWVd2Slpqb0VYbWFSMzZMSW5Vd0Z3ckMyRlRzS1NWZ1cyMkxmVQ?oc=5,Arcadium Lithium,ALTM,NYSE/ASX,,other,lthm-20241231 - SEC.gov,lthm-20241231 SEC.gov,lthm-20241231 SEC.gov,United States,,,False,False,False,False,False,lithium,2026-06-13T12:50:33+00:00,,,https://news.google.com/rss/articles/CBMijAFBVV95cUxOMHpzZkYxcDZlbExWZ0lpT0N0N1ZRTEFJRzM3Nkh4N0tyTE95MWpsejJnWmFyUUpoRExhUDVMQW9CcXVaMDNZRFh6d3RMYjVQVFVLVnoyei1MbEhaOU9Sa1VBd1ZFNF9rWVd2Slpqb0VYbWFSMzZMSW5Vd0Z3ckMyRlRzS1NWZ1cyMkxmVQ?oc=5
8ae1ad48747c,2024-11-04T09:06:09+00:00,Exchange Disclosure Backup: Arcadium Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMilgFBVV95cUxNc3NwUXl6RGtpYTFQR0g1b2J0T2lTN3BOa2l2UDU2N045Ul94bzJad191Nk9vREkzWmtWMDljUnJOa1AzYkswWTZ0RzI4Z2FaX096YUdQel9rMmV3dVRWZndUQ0VlT1hFdkpsY3d6UTdDUVpDanNyYmpGeXZMWURDMmtMVnBVb1phM1BfSTJVTzFiOE9SZWc?oc=5,Arcadium Lithium,ALTM,NYSE/ASX,,other,Arcadium Lithium plc - SEC.gov - SEC.gov,Arcadium Lithium plc - SEC.gov SEC.gov,Arcadium Lithium plc - SEC.gov SEC.gov,United States,,lithium,False,False,False,False,False,lithium,2026-06-13T12:50:33+00:00,,,https://news.google.com/rss/articles/CBMilgFBVV95cUxNc3NwUXl6RGtpYTFQR0g1b2J0T2lTN3BOa2l2UDU2N045Ul94bzJad191Nk9vREkzWmtWMDljUnJOa1AzYkswWTZ0RzI4Z2FaX096YUdQel9rMmV3dVRWZndUQ0VlT1hFdkpsY3d6UTdDUVpDanNyYmpGeXZMWURDMmtMVnBVb1phM1BfSTJVTzFiOE9SZWc?oc=5
938b343181b0,2025-03-06T08:00:00+00:00,Exchange Disclosure Backup: Arcadium Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMiigFBVV95cUxNbFd1T0FLQXMxdnJxRGNvZ0Q3T19yWmdoa1BuU09qVVlRQk85ZXFCemdKLVZ4RXFtdFQwdXZHcTY0MEdoWUxlLUpSR29YejZXTlBJRUh0dlE3RFNDZWtMbVdCczFZc0RWTjk4QTBhM2s4ZThRckh5T3NQMG14UEhuZjItXzI0YW1BVnc?oc=5,Arcadium Lithium,ALTM,NYSE/ASX,,other,arcadium lithium plc - SEC.gov - SEC.gov,arcadium lithium plc - SEC.gov SEC.gov,arcadium lithium plc - SEC.gov SEC.gov,United States,,lithium,False,False,False,False,False,lithium,2026-06-13T12:50:33+00:00,,,https://news.google.com/rss/articles/CBMiigFBVV95cUxNbFd1T0FLQXMxdnJxRGNvZ0Q3T19yWmdoa1BuU09qVVlRQk85ZXFCemdKLVZ4RXFtdFQwdXZHcTY0MEdoWUxlLUpSR29YejZXTlBJRUh0dlE3RFNDZWtMbVdCczFZc0RWTjk4QTBhM2s4ZThRckh5T3NQMG14UEhuZjItXzI0YW1BVnc?oc=5
e5f5da8efddc,2025-03-19T10:39:39+00:00,Exchange Disclosure Backup: Arcadium Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMijwFBVV95cUxNYnEwbmJhb05fcGFjYS1EYXZvT1NYRjdyM0ZXRmc3SDJrNGEwOExacmZVUjJUcTlGOU1VS3JUSWFwWlZ5TlhKSWhrTjd3cTRGWlRRcndsWTE4OHUtUUdjNVpKRlM3dlM2dWhlWVFIbVhJYi13aVpkUkVPWDg1dmZXckRtQ3F0ZDBHQXAwODY3aw?oc=5,Arcadium Lithium,ALTM,NYSE/ASX,,other,arcadium lithium plc - SEC.gov - SEC.gov,arcadium lithium plc - SEC.gov SEC.gov,arcadium lithium plc - SEC.gov SEC.gov,United States,,lithium,False,False,False,False,False,lithium,2026-06-13T12:50:33+00:00,,,https://news.google.com/rss/articles/CBMijwFBVV95cUxNYnEwbmJhb05fcGFjYS1EYXZvT1NYRjdyM0ZXRmc3SDJrNGEwOExacmZVUjJUcTlGOU1VS3JUSWFwWlZ5TlhKSWhrTjd3cTRGWlRRcndsWTE4OHUtUUdjNVpKRlM3dlM2dWhlWVFIbVhJYi13aVpkUkVPWDg1dmZXckRtQ3F0ZDBHQXAwODY3aw?oc=5
dbea2d8269d6,2024-10-10T21:58:40+00:00,Exchange Disclosure Backup: Arcadium Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMijwFBVV95cUxPX3JxNG9IU0ViTXlHRjhmOW1hbmFLZmYwcGxnRkFVVlVsMjlwd0RBVHV2dnNJTFRHaHJIenNZRGt3Mm5SNW5XWm9zNlI0bWRiS2hXVTRzaGNnWG4tcV9jSVF4TWZqMm9tbEZ0TVpOeTFORUJLanlQV21KME1kQm11M043SmdDWF9lRmFuRzFibw?oc=5,Arcadium Lithium,ALTM,NYSE/ASX,,other,2.1 - SEC.gov - SEC.gov,2.1 - SEC.gov SEC.gov,2.1 - SEC.gov SEC.gov,United States,,,False,False,False,False,False,lithium,2026-06-13T12:50:33+00:00,,,https://news.google.com/rss/articles/CBMijwFBVV95cUxPX3JxNG9IU0ViTXlHRjhmOW1hbmFLZmYwcGxnRkFVVlVsMjlwd0RBVHV2dnNJTFRHaHJIenNZRGt3Mm5SNW5XWm9zNlI0bWRiS2hXVTRzaGNnWG4tcV9jSVF4TWZqMm9tbEZ0TVpOeTFORUJLanlQV21KME1kQm11M043SmdDWF9lRmFuRzFibw?oc=5
88eecd999540,2025-04-30T07:00:00+00:00,Exchange Disclosure Backup: Arcadium Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMie0FVX3lxTE4wY3pMV0RjM2Z6bm1yMHdvdDZwQnlBdEJ0TWxRTG5QOU9WU2sycTNxWTRMLWR1cFpGUWd6Mk03Q0o4Mlh3UF94RVpib2hQVURRT2FpTUhXRXBmRnEyRjhFTkM4ZXhVU05rcDlEYTVhVzNwNkVvTnRRRWtKYw?oc=5,Arcadium Lithium,ALTM,NYSE/ASX,,other,For personal use only - announcements.asx.com.au,For personal use only announcements.asx.com.au,For personal use only announcements.asx.com.au,United States,,,False,False,False,False,False,lithium,2026-06-13T12:50:33+00:00,,,https://news.google.com/rss/articles/CBMie0FVX3lxTE4wY3pMV0RjM2Z6bm1yMHdvdDZwQnlBdEJ0TWxRTG5QOU9WU2sycTNxWTRMLWR1cFpGUWd6Mk03Q0o4Mlh3UF94RVpib2hQVURRT2FpTUhXRXBmRnEyRjhFTkM4ZXhVU05rcDlEYTVhVzNwNkVvTnRRRWtKYw?oc=5
16d756972270,2023-12-05T21:58:26+00:00,Exchange Disclosure Backup: Arcadium Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMilwFBVV95cUxPekhJVDZuVUNUTnBidmc4c19DNGxhQ2hZZVQyUzY1LXdBSDVzWUFmOUxHR1diTXM3X1ZlRldHTEN5d1ZkOXpQMjNfWTV2U2F1NjRTaWJhNllUenNHTmhlWDZoYk5IaEdUYU5qUXZodWV2cWFPR0Z0UVFiRHRXaG9oWWpTS2M0MU9yODdra0lNNUwyTUlrYU9V?oc=5,Arcadium Lithium,ALTM,NYSE/ASX,,other,Livent Corporation - SEC.gov - SEC.gov,Livent Corporation - SEC.gov SEC.gov,Livent Corporation - SEC.gov SEC.gov,United States,,,False,False,False,False,False,lithium,2026-06-13T12:50:33+00:00,,,https://news.google.com/rss/articles/CBMilwFBVV95cUxPekhJVDZuVUNUTnBidmc4c19DNGxhQ2hZZVQyUzY1LXdBSDVzWUFmOUxHR1diTXM3X1ZlRldHTEN5d1ZkOXpQMjNfWTV2U2F1NjRTaWJhNllUenNHTmhlWDZoYk5IaEdUYU5qUXZodWV2cWFPR0Z0UVFiRHRXaG9oWWpTS2M0MU9yODdra0lNNUwyTUlrYU9V?oc=5
72c575922cc1,2024-06-20T07:00:00+00:00,Exchange Disclosure Backup: Arcadium Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5Kc19ZUEMwdVlscFQwV2d0ZzBpRzY1dVlqODhyazh6VmRXb1ZIVHJCdWFkVkZicW9RWE5SejdfSXFMRU0yX1dZSExsd05JWXVWd3NoQmpTd1VfRXJDbnBYeGFHVkI4UldB?oc=5,Arcadium Lithium,ALTM,NYSE/ASX,,other,Barbara J. Comly - SEC.gov,Barbara J. Comly SEC.gov,Barbara J. Comly SEC.gov,United States,,,False,False,False,False,False,lithium,2026-06-13T12:50:33+00:00,,,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5Kc19ZUEMwdVlscFQwV2d0ZzBpRzY1dVlqODhyazh6VmRXb1ZIVHJCdWFkVkZicW9RWE5SejdfSXFMRU0yX1dZSExsd05JWXVWd3NoQmpTd1VfRXJDbnBYeGFHVkI4UldB?oc=5
0323238f32b1,2024-06-26T07:00:00+00:00,Exchange Disclosure Backup: Arcadium Lithium,exchange_disclosure,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1idXFhd3pJRGY0ZVZhVUg5RlZ5LTQ2TWgxUXpJWlkwN09KZ255ZjZtOEljOXVPYkktS2d6dV9SaDlzTFRlMVEwTzdoMHIxMU5MeUF1YmQwMTZRWHp4YlUzMTJNakNuc3hX?oc=5,Arcadium Lithium,ALTM,NYSE/ASX,,other,"June 26, 2024 Via Federal Express Mrs. Jeanette Jackson Securities and Exchange Commission Division of Trading and Markets 100 F - SEC.gov","June 26, 2024 Via Federal Express Mrs. Jeanette Jackson Securities and Exchange Commission Division of Trading and Markets 100 F SEC.gov","June 26, 2024 Via Federal Express Mrs. Jeanette Jackson Securities and Exchange Commission Division of Trading and Markets 100 F SEC.gov",United States,,,False,False,False,False,False,lithium,2026-06-13T12:50:33+00:00,,,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1idXFhd3pJRGY0ZVZhVUg5RlZ5LTQ2TWgxUXpJWlkwN09KZ255ZjZtOEljOXVPYkktS2d6dV9SaDlzTFRlMVEwTzdoMHIxMU5MeUF1YmQwMTZRWHp4YlUzMTJNakNuc3hX?oc=5
3aed7d39ca57,2026-01-23T08:00:00+00:00,Google News Backup: Arcadium Lithium,google_news_backup,https://news.google.com/rss/articles/CBMifkFVX3lxTFBQV1ltN0FUQ002VW9QcmVuUnB4MjJKVkpCUTU3X1pncmlaTGVYLXFQT0pFT3lBaHVZYWxVd2h6N3BISGlLVnZFbkVOOV9ETVdmRHM1Ni1TT05Pcm5QMFJ1SXpwYjNWb1Jqb0Q2WFVZSGYyODhXUTBOT3BPNksxZw?oc=5,Arcadium Lithium,ALTM,NYSE/ASX,,other,Lithium Miners News For The Month Of January 2026 - Seeking Alpha,Lithium Miners News For The Month Of January 2026 Seeking Alpha,Lithium Miners News For The Month Of January 2026 Seeking Alpha,United States,,lithium,False,False,False,False,False,lithium; mine,2026-06-13T12:50:38+00:00,,,https://news.google.com/rss/articles/CBMifkFVX3lxTFBQV1ltN0FUQ002VW9QcmVuUnB4MjJKVkpCUTU3X1pncmlaTGVYLXFQT0pFT3lBaHVZYWxVd2h6N3BISGlLVnZFbkVOOV9ETVdmRHM1Ni1TT05Pcm5QMFJ1SXpwYjNWb1Jqb0Q2WFVZSGYyODhXUTBOT3BPNksxZw?oc=5
c068426c1070,2024-12-12T08:00:00+00:00,Google News Backup: Arcadium Lithium,google_news_backup,https://news.google.com/rss/articles/CBMikgFBVV95cUxNU21tSUo0Rk5UUUxreG95a0x2VUxoNzBaUG9pbGl5QnlSdEptY0x6MWVZanFRbDAta1NWczlOSnJuX2JsdVlmMDREN2tGazBqa3BHeGhlbjBpbjNBOUdzeHBybWRRbU1HSGpYYkFOdmg1YWRTdTJsbHBHZW95OFd2RzJ3VEJEb0JScm00NlZlQko4QQ?oc=5,Arcadium Lithium,ALTM,NYSE/ASX,,other,Rio Tinto to invest $2.5 billion to expand Rincon lithium project - Mining.com,Rio Tinto to invest $2.5 billion to expand Rincon lithium project Mining.com,Rio Tinto to invest $2.5 billion to expand Rincon lithium project Mining.com,United States,Rincon,lithium,False,False,False,False,False,lithium; project,2026-06-13T12:50:38+00:00,Rincon,Rincon,https://news.google.com/rss/articles/CBMikgFBVV95cUxNU21tSUo0Rk5UUUxreG95a0x2VUxoNzBaUG9pbGl5QnlSdEptY0x6MWVZanFRbDAta1NWczlOSnJuX2JsdVlmMDREN2tGazBqa3BHeGhlbjBpbjNBOUdzeHBybWRRbU1HSGpYYkFOdmg1YWRTdTJsbHBHZW95OFd2RzJ3VEJEb0JScm00NlZlQko4QQ?oc=5
bcb29f5d17a5,2026-06-13,Patriot Battery Metals Investor Relations,company_ir,https://patriotbatterymetals.com/news/,Patriot Battery Metals,PMT,TSX/ASX,,other,PMET in the News | PMET RESOURCES,"PMET in the News | PMET RESOURCES Skip to main content Skip to footer About us About us We are a Canadian explorer advancing the Tier-1 Shaakichiuwaanaan Lithium Project in James Bay, home to the largest lithium pegmatite in the Americas. Company Overview Leadership Team Lithium Market Governance Careers Projects Projects Shaakichiuwaanaan, PMET ’s 100%-owned Quebec Project, is the largest lithium pegmatite in the Americas in addition to significant caesium and tantalum resources. Shaakichiuwaanaan Project Other Critical Minerals Other Projects Sustainability & ESG Sustainability & ESG PMET RE","PMET in the News | PMET RESOURCES Skip to main content Skip to footer About us About us We are a Canadian explorer advancing the Tier-1 Shaakichiuwaanaan Lithium Project in James Bay, home to the largest lithium pegmatite in the Americas. Company Overview Leadership Team Lithium Market Governance Careers Projects Projects Shaakichiuwaanaan, PMET ’s 100%-owned Quebec Project, is the largest lithium pegmatite in the Americas in addition to significant caesium and tantalum resources. Shaakichiuwaanaan Project Other Critical Minerals Other Projects Sustainability & ESG Sustainability & ESG PMET RESOURCES advocates for development that aims to limit environmental impact and establish strong partnerships with communities for a sustainable future. Our Approach Environment Community Investors Investors PMET ’s Shaakichiuwaanaan Project, is a long-lived, high-grade lithium asset poised to anchor North America’s EV supply chain. Corporate Presentation Investor Highlights Financial Reports Analysts Coverage Stock Information News Resource Centre Resource Centre The Resource Centre provides easy access to company materials: including presentations, reports, ESG updates, technical studies, and community information. All Documentation Events Corporate Videos Contact Search PMET Resources Search × FR About us Back About us We are a Canadian explorer advancing the Tier-1 Shaakichiuwaanaan Lithium Project in James Bay, home to the largest lithium pegmatite in the Americas. Company Overview Leadership Team Lithium Market Governance Careers Projects Back Projects Shaakichiuwaanaan, PMET ’s 100%-owned Quebec Project, is the largest lithium pegmatite in the Americas in addition to significant caesium and tantalum resources. Shaakichiuwaanaan Project Other Critical Minerals Other Projects Sustainability & ESG Back Sustainability & ESG PMET RESOURCES advocates for development that aims to limit environmental impact and establish strong partnerships with communities for a sustainable future. Our Approach Environment Community Investors Back Investors PMET ’s Shaakichiuwaanaan Project, is a long-lived, high-grade lithium asset poised to anchor North America’s EV supply chain. Corporate Presentation Investor Highlights Financial Reports Analysts Coverage Stock Information News Resource Centre Back Resource Centre The Resource Centre provides easy access to company materials: including presentations, reports, ESG updates, technical studies, and community information. All Documentati",Canada,James Bay,lithium,False,False,False,False,False,lithium; battery metals; critical minerals; mine; resource; project,2026-06-13T12:50:34+00:00,James Bay,James Bay,https://patriotbatterymetals.com/news/
db1af4ab93f9,2024-09-20T07:00:00+00:00,Exchange Disclosure Backup: Patriot Battery Metals,exchange_disclosure,https://news.google.com/rss/articles/CBMie0FVX3lxTE9UTHZGckp1b0F3NzhUellYV3ZwV0F3RXpYOU56eG1fbzBYOVFBaG9RWkt3dld6NWZlZmZnbG93Z28yYjZvODdpa0Y3OUFHeGpGdTlfOHpfZ1FRbGduS2ZKM2lLZXViZ2VCVnRvQkpISTlUN2lFb1JMbnIxVQ?oc=5,Patriot Battery Metals,PMT,TSX/ASX,,financial_report,Annual Report - announcements.asx.com.au,Annual Report announcements.asx.com.au,Annual Report announcements.asx.com.au,Canada,,,False,False,False,False,False,battery metals,2026-06-13T12:50:37+00:00,,,https://news.google.com/rss/articles/CBMie0FVX3lxTE9UTHZGckp1b0F3NzhUellYV3ZwV0F3RXpYOU56eG1fbzBYOVFBaG9RWkt3dld6NWZlZmZnbG93Z28yYjZvODdpa0Y3OUFHeGpGdTlfOHpfZ1FRbGduS2ZKM2lLZXViZ2VCVnRvQkpISTlUN2lFb1JMbnIxVQ?oc=5
750b7897429a,2026-02-25T08:00:00+00:00,Google News Backup: Patriot Battery Metals,google_news_backup,https://news.google.com/rss/articles/CBMinwFBVV95cUxOSTN0aGhYWWxlZlZjelBJZzctUmFpSy1uSlQ5U1Yxd3FQeWNfM3ktZFN2OVl6QnIzZFZ3cHRzcmNwY3VUcUkza1VPTnJBREhKOGNwLXJhSkRkTG5DNXh1VF9hajl3NlBsdmxobWh4bmdtYTNIMTZ2ZXVoWXpjOENzUzNNSFR0U0FDaUw0TVY0SDR3dlpVZUQzQS1FQjFoS00?oc=5,Patriot Battery Metals,PMT,TSX/ASX,,other,Lithium Junior Miners News For The Month Of February 2026 - Seeking Alpha,Lithium Junior Miners News For The Month Of February 2026 Seeking Alpha,Lithium Junior Miners News For The Month Of February 2026 Seeking Alpha,Canada,,lithium,False,False,False,False,False,lithium; battery metals; mine,2026-06-13T12:50:41+00:00,,,https://news.google.com/rss/articles/CBMinwFBVV95cUxOSTN0aGhYWWxlZlZjelBJZzctUmFpSy1uSlQ5U1Yxd3FQeWNfM3ktZFN2OVl6QnIzZFZ3cHRzcmNwY3VUcUkza1VPTnJBREhKOGNwLXJhSkRkTG5DNXh1VF9hajl3NlBsdmxobWh4bmdtYTNIMTZ2ZXVoWXpjOENzUzNNSFR0U0FDaUw0TVY0SDR3dlpVZUQzQS1FQjFoS00?oc=5
