event_id,event_source_category,published_at,source,source_url,title,title_cn,summary,summary_cn,country,company,project,resource_type,event_type,event_nature,impact_direction,event_priority_score,priority_level,catl_relevance_score,supply_impact_lce,price_impact_direction,confidence_level,is_top_event,project_name,name,url
e7cb6c70158e,news,2025-08-11T07:00:00+00:00,Google News RSS: lithium mine shutdown,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNeFFYcTk2YVZrNlJ4UXJGcXJseElLcUM1SFpBcy1xc01PaEVtWk02ZzVJbzFIZ3JFd1JSR3U4VEZkeGx3NkU0SnJLM1BPUjhKbE0wMENTZjF5a3hxeFBvQndURlZ5V1VaNkVGd2hxMzdFdGJKSWpsd2lRWDBGWlpMUmpmMjZwTmxYc1BJUXhMZjVUZUFuTktLdUQ1eXUwSU1hcVptb3Bad2xvb3JqakhfT0xmRGhYZDVSelFMbEtOQ3piUEpkT3QySXFZdWZDczVmYm9n?oc=5,Market for battery metal lithium erupts as CATL shuts one of world’s biggest mines - The Straits Times,锂资源事件：其他,Market for battery metal lithium erupts as CATL shuts one of world’s biggest mines The Straits Times,锂资源：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,lithium,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNeFFYcTk2YVZrNlJ4UXJGcXJseElLcUM1SFpBcy1xc01PaEVtWk02ZzVJbzFIZ3JFd1JSR3U4VEZkeGx3NkU0SnJLM1BPUjhKbE0wMENTZjF5a3hxeFBvQndURlZ5V1VaNkVGd2hxMzdFdGJKSWpsd2lRWDBGWlpMUmpmMjZwTmxYc1BJUXhMZjVUZUFuTktLdUQ1eXUwSU1hcVptb3Bad2xvb3JqakhfT0xmRGhYZDVSelFMbEtOQ3piUEpkT3QySXFZdWZDczVmYm9n?oc=5
86a6dfdda330,news,2024-01-11T08:00:00+00:00,Google News RSS: lithium mine shutdown,https://news.google.com/rss/articles/CBMinwFBVV95cUxNbGR3UzhrZ3FoRUZVcWd1RVAzSWxZZjdTVmZHVG5jNk5JYmJHNzBDQzQ4QUhZcTBxby1PaVVLVlhFRElLLTV6OVp0cWtzZnRpUTFyRlIwS011a1JTeUU0Ml9VNWRPZjJpS0lWdDI4X3hrZDNTXzdkRk5Nd3JTeV9LeEJLSzVXYlJrRERIUXRFdzZnRE1UZTlyNXlCVjM1SkE?oc=5,Why Core Lithium's mine closure was just the tip of the iceberg - Market Index,锂资源事件：其他,Why Core Lithium's mine closure was just the tip of the iceberg Market Index,锂资源：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,lithium,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMinwFBVV95cUxNbGR3UzhrZ3FoRUZVcWd1RVAzSWxZZjdTVmZHVG5jNk5JYmJHNzBDQzQ4QUhZcTBxby1PaVVLVlhFRElLLTV6OVp0cWtzZnRpUTFyRlIwS011a1JTeUU0Ml9VNWRPZjJpS0lWdDI4X3hrZDNTXzdkRk5Nd3JTeV9LeEJLSzVXYlJrRERIUXRFdzZnRE1UZTlyNXlCVjM1SkE?oc=5
ced3cf38c8c4,news,2024-11-12T08:00:00+00:00,Google News RSS: lithium mine shutdown,https://news.google.com/rss/articles/CBMixwFBVV95cUxObnFLVDJJeWllRV8yVnJZeWExUjJjRkxZMWotV0lNeGdjUWRjTkdSc09ZLTQzWTctbld6V0lvdnJQVTJUT2tjQ3lOYm8yRTVRc3ltVjFIUnAtOUhUQ3Q3RmVlb0U0TVFyUUtjeTF2OTRBbzBmQzJFOV9Od2dBOENWYUpOdGhPaXRRVXNNQnhlVE9rQU9oSzZsMkJYNWdpQlpsRmlqS1dXTmFCVlkzR1QzWWZPMnQtMjc2dXdhd1d3NEJ4Q0NfS0c0?oc=5,Bald Hill: Lithium mine to close in WA putting 300 jobs at risk - Nine.com.au,锂资源事件：其他,Bald Hill: Lithium mine to close in WA putting 300 jobs at risk Nine.com.au,锂资源：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,lithium,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMixwFBVV95cUxObnFLVDJJeWllRV8yVnJZeWExUjJjRkxZMWotV0lNeGdjUWRjTkdSc09ZLTQzWTctbld6V0lvdnJQVTJUT2tjQ3lOYm8yRTVRc3ltVjFIUnAtOUhUQ3Q3RmVlb0U0TVFyUUtjeTF2OTRBbzBmQzJFOV9Od2dBOENWYUpOdGhPaXRRVXNNQnhlVE9rQU9oSzZsMkJYNWdpQlpsRmlqS1dXTmFCVlkzR1QzWWZPMnQtMjc2dXdhd1d3NEJ4Q0NfS0c0?oc=5
d1c24dd380e0,news,2024-09-06T07:00:00+00:00,Google News RSS: lithium mine shutdown,https://news.google.com/rss/articles/CBMimwFBVV95cUxQNWNnV1l3T2VvWl90eVR4X3NfcF9KMm55VXNoTHYyMXUwbFhOSDhfRU5wMEhiMWNBak1SWGE4RUZEM0diam9KdzlQQlBTMGJ6dnpNYTRXdjNrSTVIcldtRVozd3ExOHJrU2VuSEpER1FyZ0lvYVJmU1E1c3J0UW5fdktXSUU3blJUY280eDRyTGJhM21Qd1dSalNxRQ?oc=5,Here come the lithium mine closures: Who's gone and who's next? - Market Index,锂资源事件：其他,Here come the lithium mine closures: Who's gone and who's next? Market Index,锂资源：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,lithium,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMimwFBVV95cUxQNWNnV1l3T2VvWl90eVR4X3NfcF9KMm55VXNoTHYyMXUwbFhOSDhfRU5wMEhiMWNBak1SWGE4RUZEM0diam9KdzlQQlBTMGJ6dnpNYTRXdjNrSTVIcldtRVozd3ExOHJrU2VuSEpER1FyZ0lvYVJmU1E1c3J0UW5fdktXSUU3blJUY280eDRyTGJhM21Qd1dSalNxRQ?oc=5
2137cdff8691,news,2026-03-12T07:00:00+00:00,Google News RSS: lithium offtake agreement,https://news.google.com/rss/articles/CBMif0FVX3lxTE5ZRmZSV2pqT3pVeGRJQzJycEcwZVRqSVlFNFlvaW1JZEFzZG9VUjJmUzRYYXlQVW1xT3VQMVNoaVZaemh1NFJCdFg1emJmYmZwR1NDZGVtM19tZ0RwTEFSdW42Y0RnN3B0d3lDOHNZWW9uVS1vWmdoMGZGTVVqUE0?oc=5,Metals Trader to Buy Lithium from Smackover Project - National Association of Manufacturers - NAM,锂资源事件：其他,Metals Trader to Buy Lithium from Smackover Project National Association of Manufacturers - NAM,锂资源：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,lithium,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMif0FVX3lxTE5ZRmZSV2pqT3pVeGRJQzJycEcwZVRqSVlFNFlvaW1JZEFzZG9VUjJmUzRYYXlQVW1xT3VQMVNoaVZaemh1NFJCdFg1emJmYmZwR1NDZGVtM19tZ0RwTEFSdW42Y0RnN3B0d3lDOHNZWW9uVS1vWmdoMGZGTVVqUE0?oc=5
01bff929eb95,news,2026-03-17T07:00:00+00:00,Google News RSS: lithium offtake agreement,https://news.google.com/rss/articles/CBMirAFBVV95cUxQYkM2NUdCZ2RvcWpsa2MzdjhnWWlyRnh0ajRQN0psZ3MxNUZNWlVsZW9OWERWa1dXdUN3ZHlMRFRJdGRQenZ2TkNuQTFycjF3T1NiSnpxZ3RNRFlhemJ0SEJxNXhfMjdaUXdQNndSS290RHdTUjZINmlRaHp5aVd2bXdoVGVCaTYyUUpfcjBkZWxCd2Z4Zzk3VFhkRjh2UGRyQjJXd2VZdEw1LV9r?oc=5,Nth Cycle signs offtake agreement with Trafigura - Recycling Today,锂资源事件出现包销、并购或合资交易进展,Nth Cycle signs offtake agreement with Trafigura Recycling Today,锂资源：投资交易，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,lithium,投资交易,交易事件,正面,42,Watch,0,0,中性,低,False,,,https://news.google.com/rss/articles/CBMirAFBVV95cUxQYkM2NUdCZ2RvcWpsa2MzdjhnWWlyRnh0ajRQN0psZ3MxNUZNWlVsZW9OWERWa1dXdUN3ZHlMRFRJdGRQenZ2TkNuQTFycjF3T1NiSnpxZ3RNRFlhemJ0SEJxNXhfMjdaUXdQNndSS290RHdTUjZINmlRaHp5aVd2bXdoVGVCaTYyUUpfcjBkZWxCd2Z4Zzk3VFhkRjh2UGRyQjJXd2VZdEw1LV9r?oc=5
8d0a5982a775,news,2026-05-11T07:00:00+00:00,Google News RSS: lithium offtake agreement,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPYzQyUVRaUEFNNE1nbi15REhiemNLZ0t6WHIySUJxRDRTekRNS1FNZTRpdjQ0RzRJMnZPLWtkbVhGMGYwU1hwMjZXLXpRN0FvVmxfckRlMUdIdVlZb2V5eDdGQnF0SDFpR3RKaW95Z1hOT0p6RjRwYmJnbjNuVnRwSHVUWmdNbUd2MlFFSGlpc1lmLUVqOU1kUXRUSENXenAxelFHWHRPaHdMMnk1SUFCQy1kZ0hMam03TVlUeGRTTEY?oc=5,Standard Lithium Reports First Quarter 2026 Results - GlobeNewswire,锂资源事件：其他,Standard Lithium Reports First Quarter 2026 Results GlobeNewswire,锂资源：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,lithium,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPYzQyUVRaUEFNNE1nbi15REhiemNLZ0t6WHIySUJxRDRTekRNS1FNZTRpdjQ0RzRJMnZPLWtkbVhGMGYwU1hwMjZXLXpRN0FvVmxfckRlMUdIdVlZb2V5eDdGQnF0SDFpR3RKaW95Z1hOT0p6RjRwYmJnbjNuVnRwSHVUWmdNbUd2MlFFSGlpc1lmLUVqOU1kUXRUSENXenAxelFHWHRPaHdMMnk1SUFCQy1kZ0hMam03TVlUeGRTTEY?oc=5
7a2312aeacbb,news,2025-09-23T07:00:00+00:00,Google News RSS: lithium offtake agreement,https://news.google.com/rss/articles/CBMimgFBVV95cUxPU25BYlYyY1hSbk9EQWhsQmZXYjhoLXFUYWdJZ25GLXJvZHZOYVB6WlMxa3ZfNGpkN055SnlRZjZmdEZVTUljWWJ2QlowWXlyRFhxbndNUVU1WWozaTFMaFNucDlaX1RxSmU2VHRSWWxYRzZTTGJEQ3p1MWk5VzJkZ0hLZjVaOUlpdzg1TU83YmktcmhTVU1PQm9n?oc=5,Anson Signs Definitive Offtake Agreement with LG Energy Solution - Newswire.com,锂资源事件出现包销、并购或合资交易进展,Anson Signs Definitive Offtake Agreement with LG Energy Solution Newswire.com,锂资源：投资交易，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,lithium,投资交易,交易事件,正面,42,Watch,0,0,中性,低,False,,,https://news.google.com/rss/articles/CBMimgFBVV95cUxPU25BYlYyY1hSbk9EQWhsQmZXYjhoLXFUYWdJZ25GLXJvZHZOYVB6WlMxa3ZfNGpkN055SnlRZjZmdEZVTUljWWJ2QlowWXlyRFhxbndNUVU1WWozaTFMaFNucDlaX1RxSmU2VHRSWWxYRzZTTGJEQ3p1MWk5VzJkZ0hLZjVaOUlpdzg1TU83YmktcmhTVU1PQm9n?oc=5
761291b95825,news,2026-03-09T07:00:00+00:00,Google News RSS: lithium offtake agreement,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQcndxdnhVLUd6Vi1hODZjVEJKTGE2YjFJanAtZ2tWeHQwVDl4d1MwRTF4MkRTOUNENTB2N2lZTjUzRlF0YVREMEl0NEs4aTZOVVFac2thWG9uUEtqZ21pMTNTUDYzUUlMNVpsbHZRNmpyZ01yWmxJdFItZnZCUDRUOUNVUS1ERHJpTjZIMWJWTkRfRzc4amxuLUtKaGlMMDhxeURpMkh2NDlheFJ6WGJnWkhxTHF4MlVLaS0tWlhjdVd0VVd5dEN2UzdrcS1fcXJ5MUhV?oc=5,News - Standard Lithium Ltd.,锂资源：其他,News Standard Lithium Ltd.,锂资源：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,lithium,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQcndxdnhVLUd6Vi1hODZjVEJKTGE2YjFJanAtZ2tWeHQwVDl4d1MwRTF4MkRTOUNENTB2N2lZTjUzRlF0YVREMEl0NEs4aTZOVVFac2thWG9uUEtqZ21pMTNTUDYzUUlMNVpsbHZRNmpyZ01yWmxJdFItZnZCUDRUOUNVUS1ERHJpTjZIMWJWTkRfRzc4amxuLUtKaGlMMDhxeURpMkh2NDlheFJ6WGJnWkhxTHF4MlVLaS0tWlhjdVd0VVd5dEN2UzdrcS1fcXJ5MUhV?oc=5
1891c11e716e,news,2026-04-23T07:00:00+00:00,Google News RSS: lithium production guidance,https://news.google.com/rss/articles/CBMiswFBVV95cUxORWFDR3pvLVpFV0lzNGkwa3hlek1xZ25BNDRfa2UtYVBjMDFvMEowWG5lanpvYjNQM0JwdC1SSlI3SU1VRy1kUVhJVkhwVlR6MFkyRHJ2TE9zcTJHRXdwZlNWQ1Q3NXUwUEUwczVuQlZINGVLcjB6cWNEMVZGbllIZ0ZBeGY0VXlpV2xDNDhJQ2NqSTE3N1NSOWpxblBVSEtRd082azR2QXo5QkozYWQzQlVTMA?oc=5,World’s Biggest Lithium Mine Gets Downgrade on ‘Systemic’ Issues - Bloomberg.com,锂资源事件：其他,World’s Biggest Lithium Mine Gets Downgrade on ‘Systemic’ Issues Bloomberg.com,锂资源：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,lithium,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMiswFBVV95cUxORWFDR3pvLVpFV0lzNGkwa3hlek1xZ25BNDRfa2UtYVBjMDFvMEowWG5lanpvYjNQM0JwdC1SSlI3SU1VRy1kUVhJVkhwVlR6MFkyRHJ2TE9zcTJHRXdwZlNWQ1Q3NXUwUEUwczVuQlZINGVLcjB6cWNEMVZGbllIZ0ZBeGY0VXlpV2xDNDhJQ2NqSTE3N1NSOWpxblBVSEtRd082azR2QXo5QkozYWQzQlVTMA?oc=5
c60f04c17be7,news,2026-04-18T07:00:00+00:00,Google News RSS: lithium brine project approval,https://news.google.com/rss/articles/CBMilAFBVV95cUxOQzhOTFU1T2JJMlIyaEtMT1BwTXJNV0pfcm9hZndoSk1rc3BIRUxiZ0QyUG5YZ3p3THlKNHl2TlpubFNjVjJyaGRhYTBHNUczYXRLaFJpMGlYa24yd2VZcGk2MlprZTFydWZHSlBNSnhSRHdJaGRPTVljZjRDSmFNZmh4ZGNmeEZmNTNjc0I0LW5leEdY?oc=5,Mendoza Province Lithium Clay Project Investment and Development Analysis - Discovery Alert,锂资源事件：其他,Mendoza Province Lithium Clay Project Investment and Development Analysis Discovery Alert,锂资源：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,brine,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMilAFBVV95cUxOQzhOTFU1T2JJMlIyaEtMT1BwTXJNV0pfcm9hZndoSk1rc3BIRUxiZ0QyUG5YZ3p3THlKNHl2TlpubFNjVjJyaGRhYTBHNUczYXRLaFJpMGlYa24yd2VZcGk2MlprZTFydWZHSlBNSnhSRHdJaGRPTVljZjRDSmFNZmh4ZGNmeEZmNTNjc0I0LW5leEdY?oc=5
0d68c031cc9d,news,2026-03-04T08:00:00+00:00,Google News RSS: lithium brine project approval,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNZXdlYXZNeGl4ZUlaNngzT29kcTVMX0lZWTJLYzRKdl81ekNFZVQtNzVpbkozV3VkX2xmSHFrQVVPUWtSOTBmRjYtQnFJV0d4UXU3Z2RNaHBMODVCS3RSZEJ6dmdqQlVxLXlidFZDYWNYWWJoX2ViblV5UFpXSXVwRlZ3ZFNadVBISVJlbGFRSjJKX2g4N1FWd2s3NFRoZ0FMX0dlUVo0NmdLeXM0bDUyOWVZRVY4WVRSb1E5bkNNc0RiaHIyWEgyZGpMc3ZtYk9yLWVCaA?oc=5,Cornish Lithium expands portfolio as planning permission for Copper House Lithium Project secured - Cornwall's Rewind Radio,锂资源事件：其他,Cornish Lithium expands portfolio as planning permission for Copper House Lithium Project secured Cornwall's Rewind Radio,锂资源：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,brine,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNZXdlYXZNeGl4ZUlaNngzT29kcTVMX0lZWTJLYzRKdl81ekNFZVQtNzVpbkozV3VkX2xmSHFrQVVPUWtSOTBmRjYtQnFJV0d4UXU3Z2RNaHBMODVCS3RSZEJ6dmdqQlVxLXlidFZDYWNYWWJoX2ViblV5UFpXSXVwRlZ3ZFNadVBISVJlbGFRSjJKX2g4N1FWd2s3NFRoZ0FMX0dlUVo0NmdLeXM0bDUyOWVZRVY4WVRSb1E5bkNNc0RiaHIyWEgyZGpMc3ZtYk9yLWVCaA?oc=5
24b0cb4e8f12,news,2025-04-23T07:00:00+00:00,Google News RSS: lithium brine project approval,https://news.google.com/rss/articles/CBMimgFBVV95cUxPd1AxRHZfTFVJRXJscVNncDNtNkhEZWlEX0ZfX1NsejEwVDVsTksxdmJNYnRBQlBfbkRQSXIwbXp0UFdoODNzNW1kTDFTaDJtVUNFdDhaVEplMndJZnNFZ1FJel9GcGlPY29kV0lNekJ3N185OHBUVGxhSnhQU0VuTWdhY1pNRmZ4NWdKeUtrNzRiU2hEbEpKbFZB?oc=5,"ExxonMobil Secures Critical Lithium Rights in Arkansas, Positioning for U.S. Battery Mineral Dominance - CTOL Digital Solutions",United States锂资源：其他,"ExxonMobil Secures Critical Lithium Rights in Arkansas, Positioning for U.S. Battery Mineral Dominance CTOL Digital Solutions",United States：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,United States,,,brine,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMimgFBVV95cUxPd1AxRHZfTFVJRXJscVNncDNtNkhEZWlEX0ZfX1NsejEwVDVsTksxdmJNYnRBQlBfbkRQSXIwbXp0UFdoODNzNW1kTDFTaDJtVUNFdDhaVEplMndJZnNFZ1FJel9GcGlPY29kV0lNekJ3N185OHBUVGxhSnhQU0VuTWdhY1pNRmZ4NWdKeUtrNzRiU2hEbEpKbFZB?oc=5
4ceb92ab2d17,news,2026-03-03T08:00:00+00:00,Google News RSS: lithium brine project approval,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNTnlHcllra1dzQVZzY3Z2MnJCUUQ0MnpOSFA0YUd0WDB3ZGY4eWtjMXhXd2tvTV9PUmxJQ3dUZjYyOGgxS0hhWC02SnFnUzFjREdtbmlNMDAxenJOQnE1QlREOFpRVUc2bU5hckhoMEpaVTVta1B6WmNIZGxSMWoweUpiR29LQnlKRkg2dGVHVTJnOV9hWGxTYkJZQVNyczJ4bmFxaEZmcVFJcXBZVWtTUXU5OXRhS1Z1ZHNxa29fSHRfcy1SSk1ZVEtpbjhjbUROSUpabWZjUjU1UQ?oc=5,Cornish Lithium expands portfolio with planning secured for Copper House lithium project - TheBusinessDesk.com,锂资源事件：其他,Cornish Lithium expands portfolio with planning secured for Copper House lithium project TheBusinessDesk.com,锂资源：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,brine,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNTnlHcllra1dzQVZzY3Z2MnJCUUQ0MnpOSFA0YUd0WDB3ZGY4eWtjMXhXd2tvTV9PUmxJQ3dUZjYyOGgxS0hhWC02SnFnUzFjREdtbmlNMDAxenJOQnE1QlREOFpRVUc2bU5hckhoMEpaVTVta1B6WmNIZGxSMWoweUpiR29LQnlKRkg2dGVHVTJnOV9hWGxTYkJZQVNyczJ4bmFxaEZmcVFJcXBZVWtTUXU5OXRhS1Z1ZHNxa29fSHRfcy1SSk1ZVEtpbjhjbUROSUpabWZjUjU1UQ?oc=5
e377adf33dbb,news,2026-04-24T07:00:00+00:00,Google News RSS: lithium production guidance,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOSExRdWlFSTdEOEVGRmFkNTV1c3oxWHYzc2pZY2tOdG9hLW1BQ3QwZXdDS1Y5VUxCVkw1X3RTVjBzUzZaNEROeHZPMGJ0UWd6QWNqTGFjenpwcVR6N3FXUmh2VnVYbVphSlBta2lNSEhYSHA1UE5QYnVZenBiWFVSNDhGWG51UTNYbUJoeC1ENHE5Q3ZZVzE2TG5NNE9ZME56Q05jdjVKZGFLOEE?oc=5,World’s biggest lithium mine gets downgrade on ‘systemic issues' - Mining Weekly,锂资源事件：其他,World’s biggest lithium mine gets downgrade on ‘systemic issues' Mining Weekly,锂资源：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,lithium,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOSExRdWlFSTdEOEVGRmFkNTV1c3oxWHYzc2pZY2tOdG9hLW1BQ3QwZXdDS1Y5VUxCVkw1X3RTVjBzUzZaNEROeHZPMGJ0UWd6QWNqTGFjenpwcVR6N3FXUmh2VnVYbVphSlBta2lNSEhYSHA1UE5QYnVZenBiWFVSNDhGWG51UTNYbUJoeC1ENHE5Q3ZZVzE2TG5NNE9ZME56Q05jdjVKZGFLOEE?oc=5
85d706934cd3,news,2026-03-23T07:00:00+00:00,Google News RSS: lithium production guidance,https://news.google.com/rss/articles/CBMiswFBVV95cUxNU1kyLV9nTmpReHA2R1RlZnpzdnZnSzVmM0ZuSDV4X2xsLXZpT1FUNmtvWlcwYjduNW5ONHdUUjhQcHlZbU8wcmFEVEVlZXh2by1JUEJCM3JrOTh4ZmZxX3F2aXk5bml1Mm9Ha3Rtcm5LUGxfTktRTjdpWTBZckFyNUxjRk1fb0lNUWNxRFp2SzRZcjJVYVczSWJpZ1hlUVd6TDJtVWFKd01mdXgtOHQ3Z3F6MA?oc=5,Lithium mine sends out $85 million cash as prices jump into 2026 - Stock Titan,锂资源事件：其他,Lithium mine sends out $85 million cash as prices jump into 2026 Stock Titan,锂资源：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,lithium,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMiswFBVV95cUxNU1kyLV9nTmpReHA2R1RlZnpzdnZnSzVmM0ZuSDV4X2xsLXZpT1FUNmtvWlcwYjduNW5ONHdUUjhQcHlZbU8wcmFEVEVlZXh2by1JUEJCM3JrOTh4ZmZxX3F2aXk5bml1Mm9Ha3Rtcm5LUGxfTktRTjdpWTBZckFyNUxjRk1fb0lNUWNxRFp2SzRZcjJVYVczSWJpZ1hlUVd6TDJtVWFKd01mdXgtOHQ3Z3F6MA?oc=5
af029d73fce6,news,2026-04-24T07:00:00+00:00,Google News RSS: lithium production guidance,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNcjhpaVU0VFBLSGZQczB0VlZ0Zmx4ejdrVmlDaHJUWmt3b25GOC11SE9Pa1VZMklBZ0hDZjlSM0JTWTZiNVFTV0xITW1xdWxfeXhfVjlobDJhRXUxTUNCeUJuMDBjMmVabTEtaUtPTHFOY0czamhmcmRxdjBjbTNya3FRYjB5UldP?oc=5,World’s Biggest Lithium Mine Faces Major Production Downgrade - Discovery Alert,锂资源事件：其他,World’s Biggest Lithium Mine Faces Major Production Downgrade Discovery Alert,锂资源：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,lithium,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNcjhpaVU0VFBLSGZQczB0VlZ0Zmx4ejdrVmlDaHJUWmt3b25GOC11SE9Pa1VZMklBZ0hDZjlSM0JTWTZiNVFTV0xITW1xdWxfeXhfVjlobDJhRXUxTUNCeUJuMDBjMmVabTEtaUtPTHFOY0czamhmcmRxdjBjbTNya3FRYjB5UldP?oc=5
20da14fd9f4c,news,2025-05-20T07:00:00+00:00,Google News RSS: lithium brine project approval,https://news.google.com/rss/articles/CBMie0FVX3lxTE11eUhTUmt5WTJDYUtYUW80eHNwYVY0ei1LQjFfMmxQMkt3TzdfbDZFNGdDLVc5enpsSDdFQk55c01taVBfYUotMGRXeU5ieEJ6Y0sxMHZNcWhydlpQSi1PM0t4VFZJak85U2RRX3RTakFPV1FBaVlwSWFqMA?oc=5,Arizona Lithium’s Prairie lithium project gets green light for phase one production - Mining Technology,锂资源事件：其他,Arizona Lithium’s Prairie lithium project gets green light for phase one production Mining Technology,锂资源：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,,,,brine,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMie0FVX3lxTE11eUhTUmt5WTJDYUtYUW80eHNwYVY0ei1LQjFfMmxQMkt3TzdfbDZFNGdDLVc5enpsSDdFQk55c01taVBfYUotMGRXeU5ieEJ6Y0sxMHZNcWhydlpQSi1PM0t4VFZJak85U2RRX3RTakFPV1FBaVlwSWFqMA?oc=5
6e377c0de048,news,2025-09-10T07:00:00+00:00,Google News RSS: lithium mine shutdown,https://news.google.com/rss/articles/CBMiakFVX3lxTE9xVVhLSnZyNFlCUlQ2ZzVpeGVhTlhlT0tPSlZFR2NHSFgwSVM1Z0VOcjJmUGxnSW16NFNlNFQxNlFQeWJKSi1YSEVSWWQtcG5FWjBZaFNkN011SGxOUGFmZGdBU0VVS3laYUE?oc=5,CATL's Return Sparks Competition and Price Shifts for Australian Producers - Investing News Network,Australia：其他,CATL's Return Sparks Competition and Price Shifts for Australian Producers Investing News Network,Australia：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Australia,,,lithium,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMiakFVX3lxTE9xVVhLSnZyNFlCUlQ2ZzVpeGVhTlhlT0tPSlZFR2NHSFgwSVM1Z0VOcjJmUGxnSW16NFNlNFQxNlFQeWJKSi1YSEVSWWQtcG5FWjBZaFNkN011SGxOUGFmZGdBU0VVS3laYUE?oc=5
b6a8eb723853,news,2025-07-06T07:00:00+00:00,Google News RSS: lithium mine shutdown,https://news.google.com/rss/articles/CBMirgFBVV95cUxNRUxSWnJ4TW9iOThWNXJDQ0haZGNnMVRONGF2amp1ZlY3dUt5MmxrNDl6ZTdUSGxTUlFIRC1UU25aU1UybENJNGZJUHhWSXVHYU8tUUU3cXlKcFV6R2FTOHdJM0NtQzdOUjlhSE5OSENidGg5c21QMC1rdmJRWmVRNl8zSVlIT1lNbHpCcHdBalJjSVZwcTNPU0ZjZU5KQmlfZmFEeHVudWZiY1FnSmc?oc=5,'We'll soldier on': WA town contends with two mine closures in two years - Australian Broadcasting Corporation,Australia：其他,'We'll soldier on': WA town contends with two mine closures in two years Australian Broadcasting Corporation,Australia：其他，需关注对供应安全、采购成本和资源配置节奏的影响。,Australia,,,lithium,其他,重大冲击,中性,42,Watch,20,0,中性,低,False,,,https://news.google.com/rss/articles/CBMirgFBVV95cUxNRUxSWnJ4TW9iOThWNXJDQ0haZGNnMVRONGF2amp1ZlY3dUt5MmxrNDl6ZTdUSGxTUlFIRC1UU25aU1UybENJNGZJUHhWSXVHYU8tUUU3cXlKcFV6R2FTOHdJM0NtQzdOUjlhSE5OSENidGg5c21QMC1rdmJRWmVRNl8zSVlIT1lNbHpCcHdBalJjSVZwcTNPU0ZjZU5KQmlfZmFEeHVudWZiY1FnSmc?oc=5
